image_id,question,answer,label,prompts
2397369,How many planes are there?,12,False,How many planes are there? 12
2397369,How many planes are there?,13,False,How many planes are there? 13
2397485,How many hearts?,9,False,How many hearts? 9
2397485,How many hearts?,12,False,How many hearts? 12
2397489,How many catchers are there?,12,False,How many catchers are there? 12
2397489,How many catchers are there?,13,False,How many catchers are there? 13
2397604,How many horses?,9,False,How many horses? 9
2397604,How many trees?,9,False,How many trees? 9
2397608,How many vases are shown?,12,False,How many vases are shown? 12
2397608,How many vases are shown?,13,False,How many vases are shown? 13
2397629,How many tusks does the elephant have?,12,False,How many tusks does the elephant have? 12
2397629,How many tusks does the elephant have?,13,False,How many tusks does the elephant have? 13
2397728,How many boats are there?,12,False,How many boats are there? 12
2397728,How many boats are there?,13,False,How many boats are there? 13
2397745,How many giraffes are in the picture?,9,False,How many giraffes are in the picture? 9
2397788,How many giraffes?,12,False,How many giraffes? 12
2397788,How many giraffes?,13,False,How many giraffes? 13
2397865,How many trains in picture?,9,False,How many trains in picture? 9
2397902,How many sections make up the doors and border of doors?,10,False,How many sections make up the doors and border of doors? 10
2397902,How many sections make up the doors and border of doors?,18,True,How many sections make up the doors and border of doors? 18
2397925,How many players?,12,False,How many players? 12
2397925,How many players?,13,False,How many players? 13
2398004,How many flower vases are in this photo?,12,False,How many flower vases are in this photo? 12
2398004,How many flower vases are in this photo?,13,False,How many flower vases are in this photo? 13
2398044,How many boats are there?,12,False,How many boats are there? 12
2398044,How many boats are there?,13,False,How many boats are there? 13
2398429,How many trucks are there?,9,False,How many trucks are there? 9
2398468,How many forks are in this picture?,10,False,How many forks are in this picture? 10
2398511,How many giraffes are pictured?,9,False,How many giraffes are pictured? 9
2398511,How many people are pictured?,9,False,How many people are pictured? 9
2398511,How many people are pictured?,20,False,How many people are pictured? 20
2398606,How many plates are there?,9,False,How many plates are there? 9
2398640,How many tongs are there?,9,False,How many tongs are there? 9
2398640,How many donuts are there?,10,False,How many donuts are there? 10
2398640,How many donuts are there?,9,False,How many donuts are there? 9
2398667,How many people are in the photo?,9,False,How many people are in the photo? 9
2398667,How many things are on his wrists?,9,False,How many things are on his wrists? 9
2398674,How many kids are in the pic?,10,False,How many kids are in the pic? 10
2398674,How many kids are in the pic?,12,True,How many kids are in the pic? 12
2398709,How many fingers do you see?,9,False,How many fingers do you see? 9
2398810,How many people are there?,9,False,How many people are there? 9
2398857,How many pieces of luggage can be seen?,9,False,How many pieces of luggage can be seen? 9
2398902,How many legs are in the photo?,9,False,How many legs are in the photo? 9
2398902,How many legs are in the photo?,10,False,How many legs are in the photo? 10
2398902,How many legs are in the photo?,11,False,How many legs are in the photo? 11
2398917,How many men are at the table?,9,False,How many men are at the table? 9
2398959,How many flags are shown?,13,False,How many flags are shown? 13
2398959,How many flags are shown?,14,False,How many flags are shown? 14
2398959,How many flags are shown?,15,False,How many flags are shown? 15
2398959,How many flags are shown?,12,True,How many flags are shown? 12
2398991,How many trees are there?,13,False,How many trees are there? 13
2399020,How many windows are on the longer place?,17,True,How many windows are on the longer place? 17
2399922,How many people are in the water?,10,False,How many people are in the water? 10
2399922,How many people are in the water?,12,False,How many people are in the water? 12
2399956,How many men are there?,9,False,How many men are there? 9
2400017,How many people?,9,False,How many people? 9
2400026,How many blue doors are there?,9,False,How many blue doors are there? 9
2400090,How many people are there?,12,False,How many people are there? 12
2400090,How many people are there?,10,False,How many people are there? 10
2400156,How many small stripe marks are on the surfboard?,16,False,How many small stripe marks are on the surfboard? 16
2400156,How many small stripe marks are on the surfboard?,17,False,How many small stripe marks are on the surfboard? 17
2400156,How many small stripe marks are on the surfboard?,18,False,How many small stripe marks are on the surfboard? 18
2400156,How many small stripe marks are on the surfboard?,15,True,How many small stripe marks are on the surfboard? 15
2400197,How many people are visible?,9,False,How many people are visible? 9
2400425,How many oranges are shown?,13,True,How many oranges are shown? 13
2400459,How many players are shown?,20,False,How many players are shown? 20
2400734,How many power cables are visible?,9,True,How many power cables are visible? 9
2400734,How many windows are visible on the building next to the house?,15,True,How many windows are visible on the building next to the house? 15
2400851,How many elephants are there?,9,False,How many elephants are there? 9
2400899,How many kites are flying?,9,False,How many kites are flying? 9
2400899,How many kites are flying?,10,False,How many kites are flying? 10
2400965,How many green lights?,11,True,How many green lights? 11
2401008,How many candles?,16,False,How many candles? 16
2401008,How many cakes are there?,12,False,How many cakes are there? 12
2401188,How many boys are shown?,10,True,How many boys are shown? 10
2401331,How many buttons are on the phone?,10,False,How many buttons are on the phone? 10
2401331,How many buttons are on the phone?,13,False,How many buttons are on the phone? 13
2401331,How many buttons are on the phone?,16,False,How many buttons are on the phone? 16
2401331,How many buttons are on the phone?,17,True,How many buttons are on the phone? 17
2401346,How many glasses are there?,12,False,How many glasses are there? 12
2401346,How many glasses are there?,13,False,How many glasses are there? 13
2401346,How many lights are there?,12,False,How many lights are there? 12
2401346,How many lights are there?,13,False,How many lights are there? 13
2401387,How many plates are in the stack?,12,False,How many plates are in the stack? 12
2401387,How many plates are in the stack?,13,False,How many plates are in the stack? 13
2401536,How many buildings are there in the background?,9,False,How many buildings are there in the background? 9
2401699,How many windows are in the building?,10,False,How many windows are in the building? 10
2401699,How many windows are in the building?,12,False,How many windows are in the building? 12
2402101,How many people are in the background?,12,False,How many people are in the background? 12
2402154,How many people are waiting for the train?,10,False,How many people are waiting for the train? 10
2402691,How many numbers are on the clock?,12,True,How many numbers are on the clock? 12
2402696,How many doughnuts are visible?,12,False,How many doughnuts are visible? 12
2402886,How many people are on the platform?,12,False,How many people are on the platform? 12
2402886,How many people are on the platform?,13,False,How many people are on the platform? 13
2402927,How many zebras are in the photo?,12,False,How many zebras are in the photo? 12
2402927,How many zebras are in the photo?,13,False,How many zebras are in the photo? 13
2403226,How many giraffe are there?,12,False,How many giraffe are there? 12
2403226,How many giraffe are there?,13,False,How many giraffe are there? 13
2403368,How many people are skiing?,10,True,How many people are skiing? 10
2403474,How many people?,12,False,How many people? 12
2403566,How many kites are in the sky?,10,False,How many kites are in the sky? 10
2403566,How many kites are in the sky?,11,False,How many kites are in the sky? 11
2403594,How many cows?,12,False,How many cows? 12
2403594,How many cows?,13,False,How many cows? 13
2403741,How many zebras are pictured?,11,True,How many zebras are pictured? 11
2403794,How many zebra are shown?,12,False,How many zebra are shown? 12
2403794,How many zebra are shown?,13,False,How many zebra are shown? 13
2403874,How many trees are in the picture?,12,False,How many trees are in the picture? 12
2403874,How many trees are in the picture?,13,False,How many trees are in the picture? 13
2403954,How many pieces of bread are on the plate?,12,False,How many pieces of bread are on the plate? 12
2403954,How many pieces of bread are on the plate?,13,False,How many pieces of bread are on the plate? 13
2403975,How many dogs are there?,12,False,How many dogs are there? 12
2403975,How many dogs are there?,13,False,How many dogs are there? 13
2404134,How many green bananas are there?,15,False,How many green bananas are there? 15
2404134,How many green bananas are there?,18,False,How many green bananas are there? 18
2404336,How many people?,10,False,How many people? 10
2404424,How many giraffes?,12,False,How many giraffes? 12
2404437,How many umbrellas are in the picture?,14,True,How many umbrellas are in the picture? 14
2404451,How many tennis balls can be seen?,12,False,How many tennis balls can be seen? 12
2404451,How many tennis balls can be seen?,13,False,How many tennis balls can be seen? 13
2404486,How many doors are shown?,12,False,How many doors are shown? 12
2404486,How many doors are shown?,13,False,How many doors are shown? 13
2404506,How many zebras are shown?,12,False,How many zebras are shown? 12
2404506,How many zebras are shown?,13,False,How many zebras are shown? 13
2404506,How many of the zebras are adult?,12,False,How many of the zebras are adult? 12
2404506,How many of the zebras are adult?,13,False,How many of the zebras are adult? 13
2404511,How many arrows are in the picture?,12,False,How many arrows are in the picture? 12
2404511,How many arrows are in the picture?,13,False,How many arrows are in the picture? 13
2404511,How many signs are there?,12,False,How many signs are there? 12
2404511,How many signs are there?,13,False,How many signs are there? 13
2404526,How many animals are drinking water?,12,False,How many animals are drinking water? 12
2404526,How many animals are drinking water?,13,False,How many animals are drinking water? 13
2404526,How many animals are standing in the water?,12,False,How many animals are standing in the water? 12
2404526,How many animals are standing in the water?,13,False,How many animals are standing in the water? 13
2404530,How many rolls are there?,12,False,How many rolls are there? 12
2404530,How many rolls are there?,13,False,How many rolls are there? 13
2404610,How many table are there?,12,False,How many table are there? 12
2404610,How many table are there?,13,False,How many table are there? 13
2404801,How many ducks are seen?,10,False,How many ducks are seen? 10
2405440,How many people are in the photo?,10,False,How many people are in the photo? 10
2405483,How many people pictured?,16,True,How many people pictured? 16
2407094,How many people are in the picture?,10,True,How many people are in the picture? 10
2408127,How many men on the field?,12,False,How many men on the field? 12
2408127,How many men on the field?,11,False,How many men on the field? 11
2408413,How many parking meters are pictured?,12,False,How many parking meters are pictured? 12
2409065,How many legs can you see?,14,False,How many legs can you see? 14
2409086,How many lights are on?,18,True,How many lights are on? 18
2409125,How many animals are there?,10,False,How many animals are there? 10
2409530,How many horses are there?,10,False,How many horses are there? 10
2409881,How many candies are there?,16,False,How many candies are there? 16
2409881,How many candies are there?,14,True,How many candies are there? 14
2409881,How many have the color green?,14,False,How many have the color green? 14
2409901,How many Roman numerals are on the object?,12,True,How many Roman numerals are on the object? 12
2410031,How many eyes?,12,False,How many eyes? 12
2410203,How many wheels are visible in the picture?,12,False,How many wheels are visible in the picture? 12
2410434,How many trains in picture?,10,False,How many trains in picture? 10
2411182,How many cops are there?,10,False,How many cops are there? 10
2411646,How many bunches are there?,12,False,How many bunches are there? 12
2411646,How many bunches are there?,14,False,How many bunches are there? 14
2411646,How many bunches are there?,15,False,How many bunches are there? 15
2411646,How many bunches are there?,13,True,How many bunches are there? 13
2412696,How many carrots are there?,10,False,How many carrots are there? 10
2412696,How many carrots are there?,11,False,How many carrots are there? 11
2413482,How many teeth can you see on the child?,10,False,How many teeth can you see on the child? 10
2413548,How many legs can you see?,12,False,How many legs can you see? 12
2413548,How many legs can you see?,13,False,How many legs can you see? 13
2413569,How many lights are on front?,12,False,How many lights are on front? 12
2413569,How many lights are on front?,13,False,How many lights are on front? 13
2413581,How many boxes do they have?,12,False,How many boxes do they have? 12
2413581,How many boxes do they have?,13,False,How many boxes do they have? 13
2413589,How many fingers are showing on the person's right hand?,12,False,How many fingers are showing on the person's right hand? 12
2413589,How many fingers are showing on the person's right hand?,13,False,How many fingers are showing on the person's right hand? 13
2413591,How many giraffes are there?,12,False,How many giraffes are there? 12
2413591,How many giraffes are there?,13,False,How many giraffes are there? 13
2413700,How many windows on the building?,20,False,How many windows on the building? 20
2413705,How many ambulances are in the photo?,10,False,How many ambulances are in the photo? 10
2414146,How many headlights are there?,12,False,How many headlights are there? 12
2414255,How many men?,10,False,How many men? 10
2414255,How many men?,11,False,How many men? 11
2414255,How many men?,12,True,How many men? 12
2414731,How many sheep are pictured around the hay?,13,False,How many sheep are pictured around the hay? 13
2414731,How many sheep are pictured around the hay?,10,False,How many sheep are pictured around the hay? 10
2414731,How many sheep are pictured around the hay?,12,True,How many sheep are pictured around the hay? 12
2414972,How many children are shown?,10,False,How many children are shown? 10
2414972,How many children are shown?,11,False,How many children are shown? 11
2414972,How many children are shown?,12,False,How many children are shown? 12
2415752,How many people are there?,12,False,How many people are there? 12
2415752,How many people are there?,13,False,How many people are there? 13
2415767,How many skaters are pictured?,12,False,How many skaters are pictured? 12
2415767,How many skaters are pictured?,13,False,How many skaters are pictured? 13
2415771,How many teddy bears are there?,12,False,How many teddy bears are there? 12
2415771,How many teddy bears are there?,13,False,How many teddy bears are there? 13
2416173,How many wood slates are in the backrest horizontally?,12,False,How many wood slates are in the backrest horizontally? 12
2416173,How many wood slates are in the backrest horizontally?,13,False,How many wood slates are in the backrest horizontally? 13
2416274,How many leaves are there?,12,False,How many leaves are there? 12
2416274,How many leaves are there?,13,False,How many leaves are there? 13
2416274,How many pieces of bread are there?,12,False,How many pieces of bread are there? 12
2416274,How many pieces of bread are there?,13,False,How many pieces of bread are there? 13
2416665,How many bikes are there?,10,False,How many bikes are there? 10
2416801,How many lamps are there?,12,False,How many lamps are there? 12
2416801,How many lamps are there?,13,False,How many lamps are there? 13
2416806,How many people are there?,12,False,How many people are there? 12
2416806,How many people are there?,13,False,How many people are there? 13
2416808,How many cats are visible?,12,False,How many cats are visible? 12
2416808,How many cats are visible?,13,False,How many cats are visible? 13
2416808,How many ears are visible?,12,False,How many ears are visible? 12
2416808,How many ears are visible?,13,False,How many ears are visible? 13
2416821,How many flowers are in the vase?,12,False,How many flowers are in the vase? 12
2416821,How many flowers are in the vase?,13,False,How many flowers are in the vase? 13
2416826,How many donuts are on the plate?,12,False,How many donuts are on the plate? 12
2416826,How many donuts are on the plate?,13,False,How many donuts are on the plate? 13
2416837,How many dinosaurs are in the picture?,12,False,How many dinosaurs are in the picture? 12
2416837,How many dinosaurs are in the picture?,13,False,How many dinosaurs are in the picture? 13
2416853,How many elephants are there?,12,False,How many elephants are there? 12
2416853,How many elephants are there?,13,False,How many elephants are there? 13
2416865,How many black sheep are shown?,12,False,How many black sheep are shown? 12
2416865,How many black sheep are shown?,13,False,How many black sheep are shown? 13
2416868,How many people are there?,12,False,How many people are there? 12
2416868,How many people are there?,13,False,How many people are there? 13
2416894,How many people are pictured here?,12,False,How many people are pictured here? 12
2416894,How many people are pictured here?,13,False,How many people are pictured here? 13
2416894,How many animals appear in this picture?,12,False,How many animals appear in this picture? 12
2416894,How many animals appear in this picture?,13,False,How many animals appear in this picture? 13
712983,How many tracks are there?,12,False,How many tracks are there? 12
712983,How many tracks are there?,13,False,How many tracks are there? 13
713004,How many people are in the picture?,10,False,How many people are in the picture? 10
2416945,How many archways do you see?,18,False,How many archways do you see? 18
2416945,How many archways do you see?,19,False,How many archways do you see? 19
2416945,How many archways do you see?,15,False,How many archways do you see? 15
2416945,How many archways do you see?,17,True,How many archways do you see? 17
2417012,How many slices of pizza are there?,12,False,How many slices of pizza are there? 12
2417023,How many raspberries are pictured?,10,False,How many raspberries are pictured? 10
713155,How many cars are there?,10,False,How many cars are there? 10
713200,How many people are in this photo?,10,True,How many people are in this photo? 10
2417219,How many boys are there?,12,False,How many boys are there? 12
2417219,How many boys are there?,13,False,How many boys are there? 13
2417225,How many people are shown in the back of the truck?,12,False,How many people are shown in the back of the truck? 12
2417225,How many people are shown in the back of the truck?,13,False,How many people are shown in the back of the truck? 13
2417226,How many trains are shown?,12,False,How many trains are shown? 12
2417226,How many trains are shown?,13,False,How many trains are shown? 13
713415,How many men are playing?,12,False,How many men are playing? 12
713494,How many people are in the picture?,10,False,How many people are in the picture? 10
713494,How many people are in the picture?,12,False,How many people are in the picture? 12
713494,How many people are in the picture?,14,False,How many people are in the picture? 14
713576,How many computers are in the photo?,10,False,How many computers are in the photo? 10
713628,How many lamps are there?,12,False,How many lamps are there? 12
713693,How many white building are there?,12,False,How many white building are there? 12
713693,How many white building are there?,13,False,How many white building are there? 13
2417704,How many roads are visible?,12,False,How many roads are visible? 12
2417704,How many roads are visible?,13,False,How many roads are visible? 13
2417706,How many keyboards are visible?,12,False,How many keyboards are visible? 12
2417706,How many keyboards are visible?,13,False,How many keyboards are visible? 13
713772,How many people are bending over?,10,False,How many people are bending over? 10
2417711,How many people are there?,12,False,How many people are there? 12
2417711,How many people are there?,13,False,How many people are there? 13
2417718,How many animals are shown?,12,False,How many animals are shown? 12
2417718,How many animals are shown?,13,False,How many animals are shown? 13
2417718,How many sky lights are shown?,12,False,How many sky lights are shown? 12
2417718,How many sky lights are shown?,13,False,How many sky lights are shown? 13
713867,How many appliances are shown?,10,False,How many appliances are shown? 10
713867,How many appliances are shown?,11,False,How many appliances are shown? 11
713867,How many appliances are shown?,12,True,How many appliances are shown? 12
2417860,How many balls are in the bowl?,10,False,How many balls are in the bowl? 10
2417860,How many balls are in the bowl?,15,True,How many balls are in the bowl? 15
2385592,How many people in the photo are on motorbikes?,12,True,How many people in the photo are on motorbikes? 12
2315414,How many slices of fruit are around the grapefruit?,10,True,How many slices of fruit are around the grapefruit? 10
2315529,How many people can be seen?,10,True,How many people can be seen? 10
2315578,How many vases are pictured?,15,False,How many vases are pictured? 15
2315578,How many vases are pictured?,16,False,How many vases are pictured? 16
2315578,How many vases are pictured?,17,False,How many vases are pictured? 17
2315578,How many vases are pictured?,14,True,How many vases are pictured? 14
2315583,How many donuts are visible?,20,False,How many donuts are visible? 20
2315583,How many donuts are visible?,15,False,How many donuts are visible? 15
2315601,How many people are seen?,12,False,How many people are seen? 12
2315850,How many elephants are pictured?,10,False,How many elephants are pictured? 10
2315927,How many utensils in the food tray?,10,False,How many utensils in the food tray? 10
2316017,How many people are on the train?,10,True,How many people are on the train? 10
2316078,How many bowls are on the table?,10,True,How many bowls are on the table? 10
2316127,How many people do you see?,10,False,How many people do you see? 10
2316192,How many people are there?,12,False,How many people are there? 12
2316192,How many people are there?,10,False,How many people are there? 10
2316618,How many peppers are pictured?,12,False,How many peppers are pictured? 12
2316618,How many peppers are pictured?,13,False,How many peppers are pictured? 13
2316625,How many cats are there?,12,False,How many cats are there? 12
2316625,How many cats are there?,13,False,How many cats are there? 13
2316634,How many cars do you see?,12,False,How many cars do you see? 12
2316634,How many cars do you see?,13,False,How many cars do you see? 13
2316634,How many white cars are there?,12,False,How many white cars are there? 12
2316634,How many white cars are there?,13,False,How many white cars are there? 13
2316634,How many tail lights do you see?,12,False,How many tail lights do you see? 12
2316634,How many tail lights do you see?,13,False,How many tail lights do you see? 13
2316774,How many sheep are there?,12,False,How many sheep are there? 12
2316793,How many people are pictured here?,12,False,How many people are pictured here? 12
2316793,How many people are pictured here?,13,False,How many people are pictured here? 13
2316805,How many bears are there?,12,False,How many bears are there? 12
2316805,How many bears are there?,13,False,How many bears are there? 13
2316815,How many elephants are there?,12,False,How many elephants are there? 12
2316815,How many elephants are there?,13,False,How many elephants are there? 13
2316815,How many cameras are present?,12,False,How many cameras are present? 12
2316815,How many cameras are present?,13,False,How many cameras are present? 13
2316816,How many cups are there?,12,False,How many cups are there? 12
2316816,How many cups are there?,13,False,How many cups are there? 13
2317071,How many airplanes are visible in the picture?,12,False,How many airplanes are visible in the picture? 12
2317071,How many airplanes are visible in the picture?,13,False,How many airplanes are visible in the picture? 13
2317082,How many traffic lights are there?,12,False,How many traffic lights are there? 12
2317082,How many traffic lights are there?,13,False,How many traffic lights are there? 13
2317082,How many signs have words?,12,False,How many signs have words? 12
2317082,How many signs have words?,13,False,How many signs have words? 13
2317097,How many people are pictured?,12,False,How many people are pictured? 12
2317097,How many people are pictured?,13,False,How many people are pictured? 13
2317365,How many pizzas are there?,10,False,How many pizzas are there? 10
2317365,How many pizzas are there?,12,False,How many pizzas are there? 12
2317543,How many motorcycles are seen clearly in the picture?,10,True,How many motorcycles are seen clearly in the picture? 10
2317713,How many green lights are pictured?,12,False,How many green lights are pictured? 12
2317713,How many green lights are pictured?,13,False,How many green lights are pictured? 13
2317713,How many people are clearly visible?,13,False,How many people are clearly visible? 13
2317731,How many bottles of water do you see?,13,False,How many bottles of water do you see? 13
2317731,How many bottles of water do you see?,17,True,How many bottles of water do you see? 17
2317733,How many toppings are on the hot dog?,13,False,How many toppings are on the hot dog? 13
2317736,How many zebras are there?,13,False,How many zebras are there? 13
2317739,How many people are there?,13,False,How many people are there? 13
2317740,How many doors the car have?,13,False,How many doors the car have? 13
2317746,How many orange halves are pictured?,13,False,How many orange halves are pictured? 13
2317748,How many men are pictured?,13,False,How many men are pictured? 13
2317750,How many signs on the pole face the camera?,13,False,How many signs on the pole face the camera? 13
2317751,How many large melons are visible?,13,False,How many large melons are visible? 13
2317790,How many flags are there?,13,False,How many flags are there? 13
2317791,How many towers are there?,13,False,How many towers are there? 13
2317793,How many pieces of pizza are on the grill?,13,False,How many pieces of pizza are on the grill? 13
2317793,How many food items are on the grill?,13,False,How many food items are on the grill? 13
2317798,How many elephants are there?,13,False,How many elephants are there? 13
2317803,How many elephants are there?,13,False,How many elephants are there? 13
2318051,How many couches are in the picture?,19,False,How many couches are in the picture? 19
2318628,How many bears are there?,11,False,How many bears are there? 11
2318628,How many bears are there?,19,False,How many bears are there? 19
2318628,How many bears are there?,15,True,How many bears are there? 15
2318636,How many people are there?,13,False,How many people are there? 13
2318636,How many people are there?,16,False,How many people are there? 16
2318636,How many people are there?,15,True,How many people are there? 15
2318794,How many pepperonis are there?,10,False,How many pepperonis are there? 10
2319531,How many bananas slices are visible?,10,False,How many bananas slices are visible? 10
2319531,How many bananas slices are visible?,20,False,How many bananas slices are visible? 20
2319531,How many bananas slices are visible?,14,True,How many bananas slices are visible? 14
2319623,How many people are visible?,10,False,How many people are visible? 10
2320227,How many little boys are sitting?,13,False,How many little boys are sitting? 13
2320236,How many people are pictured?,13,False,How many people are pictured? 13
2320236,How many teeth are visible?,13,False,How many teeth are visible? 13
2320246,How many people are pictured?,13,False,How many people are pictured? 13
2320447,How many cows are there?,11,True,How many cows are there? 11
2320776,How many people are here?,13,False,How many people are here? 13
2320776,How many people are here?,10,False,How many people are here? 10
2320783,How many bikes can be seen?,13,False,How many bikes can be seen? 13
2320787,How many stop signs are there?,13,False,How many stop signs are there? 13
2320793,How many bikes are in this picture?,13,False,How many bikes are in this picture? 13
2320798,How many red flags are there?,13,False,How many red flags are there? 13
2320809,How many animals are on the cake?,13,False,How many animals are on the cake? 13
2320820,How many glasses are there?,13,False,How many glasses are there? 13
2320829,How many racquets are visible?,13,False,How many racquets are visible? 13
2321028,How many numbers are on the clock?,10,False,How many numbers are on the clock? 10
2321334,How many people are there?,10,False,How many people are there? 10
2321523,How many unbaked doughnuts are there?,10,True,How many unbaked doughnuts are there? 10
2322117,How many outlets are there?,13,False,How many outlets are there? 13
2322120,How many people are in the photo?,13,False,How many people are in the photo? 13
2322120,How many bananas are there?,13,False,How many bananas are there? 13
2322120,How many bananas are there?,10,True,How many bananas are there? 10
2322120,How many green signs are in the fruit display?,13,False,How many green signs are in the fruit display? 13
2322131,How many horses are there?,13,False,How many horses are there? 13
2322163,How many pictures?,13,False,How many pictures? 13
2322164,How many planes are there?,13,False,How many planes are there? 13
2322166,How many tins are shown?,13,False,How many tins are shown? 13
2322167,How many rafts are shown?,13,False,How many rafts are shown? 13
2322186,How many eyes does this man have?,13,False,How many eyes does this man have? 13
2322213,How many pumpkins do you see?,10,False,How many pumpkins do you see? 10
2322213,How many pumpkins do you see?,11,False,How many pumpkins do you see? 11
2322213,How many pumpkins do you see?,14,True,How many pumpkins do you see? 14
2322213,How many petals does the flower have?,10,False,How many petals does the flower have? 10
2322213,How many petals does the flower have?,13,False,How many petals does the flower have? 13
2322213,How many petals does the flower have?,11,True,How many petals does the flower have? 11
2322938,How many framed pictures?,10,False,How many framed pictures? 10
2322938,How many framed pictures?,15,False,How many framed pictures? 15
2322970,How many people do you see?,20,False,How many people do you see? 20
2322970,How many people do you see?,18,False,How many people do you see? 18
2323206,How many elephants are there?,13,False,How many elephants are there? 13
2323223,How many elephants are there?,13,False,How many elephants are there? 13
2323227,How many men are shown?,13,False,How many men are shown? 13
2323234,How many heating eyes are on the store?,13,False,How many heating eyes are on the store? 13
2323234,How many drawers are immediately to the left of the store?,13,False,How many drawers are immediately to the left of the store? 13
2323346,How many numbers are shown on the clock?,10,False,How many numbers are shown on the clock? 10
2323527,How many carrots are on the plate?,10,True,How many carrots are on the plate? 10
2323534,How many men are there?,13,False,How many men are there? 13
2324082,How many stop signs are there?,13,False,How many stop signs are there? 13
2324085,How many buildings can you see?,13,False,How many buildings can you see? 13
2324087,How many Frisbees is the baby holding?,13,False,How many Frisbees is the baby holding? 13
2324096,How many people do you see?,13,False,How many people do you see? 13
2324120,How many people are there?,13,False,How many people are there? 13
2324242,How many people?,15,False,How many people? 15
2324242,How many people?,14,True,How many people? 14
2324425,How many red velvet cupcakes?,10,False,How many red velvet cupcakes? 10
2324691,How many elephants are in the picture?,10,True,How many elephants are in the picture? 10
2324798,How many stuffed bunnies are there?,19,False,How many stuffed bunnies are there? 19
2324798,How many stuffed bunnies are there?,15,False,How many stuffed bunnies are there? 15
2324917,How many people are pictured?,13,False,How many people are pictured? 13
2324918,How many people are shown?,13,False,How many people are shown? 13
2324920,How many plates are shown?,13,False,How many plates are shown? 13
2325629,How many people are there?,11,False,How many people are there? 11
2326250,How many players are in the picture?,11,False,How many players are in the picture? 11
2326640,How many buttons are on the remote?,10,False,How many buttons are on the remote? 10
2326696,How many donuts are seen?,10,False,How many donuts are seen? 10
2326696,How many donuts are seen?,11,False,How many donuts are seen? 11
2327185,How many green peppers are visible in the box to the left?,14,False,How many green peppers are visible in the box to the left? 14
2327185,How many green peppers are visible in the box to the left?,11,False,How many green peppers are visible in the box to the left? 11
2327185,How many green peppers are visible in the box to the left?,10,False,How many green peppers are visible in the box to the left? 10
2327349,How many soda cans are shown?,10,True,How many soda cans are shown? 10
2327419,How many wheels are there on the skateboard?,10,False,How many wheels are there on the skateboard? 10
2328110,How many pieces of pizza are there to serve?,20,False,How many pieces of pizza are there to serve? 20
2328136,How many people are in the boat?,10,False,How many people are in the boat? 10
2328699,How many animals are in this picture?,10,False,How many animals are in this picture? 10
2328832,How many spokes surround the clock?,11,False,How many spokes surround the clock? 11
2328832,How many spokes surround the clock?,14,False,How many spokes surround the clock? 14
2329503,How many letters and numbers are on the street sign?,19,False,How many letters and numbers are on the street sign? 19
2331480,How many beds are there?,10,False,How many beds are there? 10
2332278,How many drawers are in the metal stand under the clock?,11,False,How many drawers are in the metal stand under the clock? 11
2332278,How many drawers are in the metal stand under the clock?,10,True,How many drawers are in the metal stand under the clock? 10
2332281,How many sheep are there?,17,True,How many sheep are there? 17
2332627,How many fruits are there?,20,False,How many fruits are there? 20
2332627,How many fruits are there?,10,False,How many fruits are there? 10
2332627,How many fruits are there?,17,True,How many fruits are there? 17
2332665,How many people are in the game?,10,False,How many people are in the game? 10
2333236,How many items are on the menu?,10,False,How many items are on the menu? 10
498362,How many people are there?,10,False,How many people are there? 10
2333729,How many photos were taken?,15,False,How many photos were taken? 15
2333729,How many photos were taken?,10,True,How many photos were taken? 10
2333870,How many clouds are in the sky?,20,False,How many clouds are in the sky? 20
2334011,How many boats are there?,11,True,How many boats are there? 11
2334026,How many men are there?,14,False,How many men are there? 14
2334513,How many bikers are in this photo?,10,False,How many bikers are in this photo? 10
2334880,How many fruits are there?,10,False,How many fruits are there? 10
2334979,How many giraffe?,10,False,How many giraffe? 10
2334979,How many giraffe?,20,False,How many giraffe? 20
2335195,How many train cars are there?,19,True,How many train cars are there? 19
2335216,How many vehicles are in the picture?,15,False,How many vehicles are in the picture? 15
2335216,How many vehicles are in the picture?,20,False,How many vehicles are in the picture? 20
2335228,How many people are pictured here?,10,False,How many people are pictured here? 10
2335529,How many surf boards?,10,False,How many surf boards? 10
2335624,How many trees are there?,11,False,How many trees are there? 11
2335624,How many trees are there?,20,False,How many trees are there? 20
2337409,How many slices of pizza are there?,10,False,How many slices of pizza are there? 10
2338329,How many vehicles are in the picture?,16,True,How many vehicles are in the picture? 16
2338537,How many vases can be seen?,10,False,How many vases can be seen? 10
2338578,How many bananas are on the first bunch?,10,True,How many bananas are on the first bunch? 10
1159264,How many people are holding the board?,10,False,How many people are holding the board? 10
1159307,How many pens and pencils are there?,10,False,How many pens and pencils are there? 10
1159307,How many pens and pencils are there?,14,True,How many pens and pencils are there? 14
1159496,How many lights does the traffic light have?,11,False,How many lights does the traffic light have? 11
1159690,How many drawings are there?,10,False,How many drawings are there? 10
1159735,How many locks are hanging from the gate?,10,False,How many locks are hanging from the gate? 10
2339392,How many numbers are on the clock?,10,False,How many numbers are on the clock? 10
1159979,How many people are on the beach?,10,False,How many people are on the beach? 10
1160028,How many wind turbines can be seen?,10,False,How many wind turbines can be seen? 10
1160096,How many have blue shirts on?,10,False,How many have blue shirts on? 10
2340891,How many people are pictured?,15,False,How many people are pictured? 15
2340891,How many people are pictured?,10,False,How many people are pictured? 10
